id,final,source,reason,old_name,old_address,city,country,country_code,old_lat,old_lng,place_id,google_name,google_address,google_lat,google_lng,business_status,google_primary_type,google_types,google_maps_uri,google_phone,google_rating,google_rating_count,google_opening_hours,has_photo,google_photo_name,google_photo_attribution
7996,verified,llm-yes,"LLM אישר (0.95): Identical name (Mr Broadway Brooklyn), exact house number and street match (1776 Ocean Ave), same ZIP code (11230), same borough (Brooklyn). Address format variations are minor. Google status OPERATIONAL confirms active business. City field mismatch ('New York' vs 'Brooklyn') is not significant—both refer to same location; NYC includes Brooklyn. High confidence this is the same kosher deli.",Mr. Broadway Brooklyn,"1776 Ocean Ave Brooklyn, NY , 11230, United States",New York,United States,US,40.7127281,-74.0060152,ChIJ5fQafQBFwokRMHo_ysRXy7g,Mr Broadway Brooklyn,"1776 Ocean Ave, Brooklyn, NY 11230, USA",40.6188557,-73.9554227,OPERATIONAL,deli,deli;food_store;store;point_of_interest;food;establishment,https://maps.google.com/?cid=13315833225969367600&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(718) 600-4499,4.5,111,Monday: 12:00 – 10:00 PM | Tuesday: 12:00 – 10:00 PM | Wednesday: 12:00 – 10:00 PM | Thursday: 12:00 PM – 12:00 AM | Friday: Closed | Saturday: Closed | Sunday: 12:00 – 10:00 PM,yes,places/ChIJ5fQafQBFwokRMHo_ysRXy7g/photos/AaVGc3nWRerqTygC4bLB4D4d97xLRpFY2rTMDN8qzERN9tSk6XeKOmac1wtlmqBK2k2dsMRImUoWEyPB2bm5hR-ctKW4N9pGp7ySCvBt7dwAFo4AkrKZ25WeqRfu-YGZJRk2k8yanKE1G_mhtsHQmsCRbb2NrXMH--Kx-S7fmBaiRVnptyQRQ-0G2cBKr1C87CilJyybTttiIsMuf8OFATk3GQ59tUQQjlBTh8fyS16yYe2B8P6KwZabs888RwwVZmud84HcK6D5nzYPSy3rLfgvjk9dXK-GJq4ja75U05g0Lr0_dUejm7nWONwJEmdGCLjyoIF-abyDB8Zv6-tOdKvmqgC2-EODUoo1bP4PJ_kHzFmyT8Zw1tzIjetkSUncWRxlYMDtbYyZcq7gw9Rnm3EzAfAJxPevDpab3gefhTRG7ShPJ5dlgIMvCfdguW8mqszp,Chagai Bader
7997,verified,rules-yes,unique name matches + same city,Mr. Nosh,"3323 Ave. N, Brooklyn, 11234, NY",New York,United States,US,40.6176403,-73.9419303,ChIJZ-2phqZEwokRSNPRT_IwUpU,Mr Nosh,"3323 Avenue N, Brooklyn, NY 11234, USA",40.617750699999995,-73.9414472,OPERATIONAL,restaurant,meal_delivery;food_delivery;meal_takeaway;chinese_restaurant;restaurant;point_of_interest;food;establishment,https://maps.google.com/?cid=10759716277020906312&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(718) 253-1400,3.9,229,Monday: 11:00 AM – 9:00 PM | Tuesday: 11:00 AM – 9:00 PM | Wednesday: 11:00 AM – 9:00 PM | Thursday: 11:00 AM – 9:00 PM | Friday: 11:00 AM – 2:00 PM | Saturday: Closed | Sunday: 11:00 AM – 9:00 PM,yes,places/ChIJZ-2phqZEwokRSNPRT_IwUpU/photos/AaVGc3klkNax8jFBv9WxCVW85_lTiAbUq9vdKRBOUywLfoj5VsG50Jp5CWtNGvzL1MjWnYdvEvPoY2sSWWcnZuGL-0HDfwob5MyziOWHScDtUpkBujYtxM32S2g7_LAZb6SHVhAWEs11KqGUp677xUTXIU_i93muKU2xt9ZTyKhg1VE1DB-fuBMsGB5THOo1tZWqQzl66v04ee9ufHAPaTv_TjwyQPILtY4leQVrI6w24-RrBP2fEE-HNqYn9K5xDH6wgHNQot-gScMs-3UelAzbt3qNPzaFeEub8ErMOmoruleyYiAENKD7ckm3c81ncnTuq5HEkT9MqPZSTShukmbJc-7PqzgQAkcdq7Q4a-uVEoKIBwWmSKC538QaqzhctaHULqG0i8vKz0eYIIQo6tYEttg0U4c_5fOW2VLvdsqO1gTg-NT3,Aron
7998,verified,rules-yes,unique name matches + same city,Munch Heimish,"5219 13th Ave, Brooklyn, USA",New York,United States,US,40.7127281,-74.0060152,ChIJV7WtJlpFwokR0QGiZigc4fA,Munch Heimish,"5219 13th Ave, Brooklyn, NY 11219, USA",40.6328756,-73.9941569,OPERATIONAL,restaurant,restaurant;hamburger_restaurant;chicken_restaurant;sandwich_shop;meal_delivery;food_delivery;family_restaurant;meal_takeaway;american_restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=17357185398708765137&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(718) 972-0010,4.7,439,Monday: 1:00 PM – 2:00 AM | Tuesday: 1:00 PM – 2:00 AM | Wednesday: 1:00 PM – 2:00 AM | Thursday: 1:00 PM – 2:00 AM | Friday: Closed | Saturday: Closed | Sunday: 1:00 PM – 2:00 AM,yes,places/ChIJV7WtJlpFwokR0QGiZigc4fA/photos/AaVGc3m0NXGvROFZGS-Y7WyriAUjwAS-3ReOTn2xd0xmpBBWT7cly06LJYEofqr8Wxbhrug7JGw66PUXM-GQEfDuydclpSMO1YJGj79msEDVoujC0rJGPBcmTffhQ1WxeI25ZFbZuOw605-6zIDZ4GwRJVluMgV6OdJGjzPIBqqoXBvNvHIUoMyC58HaX8J6KW058ngLuuK-aGqbQO1SIMmRP9N7TrQGonf6pts8t-V7KZauseBr4FqDIHRdnWnMNnig3hLgQxNWgtR7yxRamnsfl1AX8Lc9xLvacsZltQ39q0snoXekXV3kykn1Zp7s2RCIVXhLxAy-3ScYX1bbo5O9zYldYxcayMcmb8nAo-7W39L-YPkY3XxtPnQO9GM146ia3uixPpRWdPmnYre_CYbP10MieBJQ0nbU6ymXxzTfcOgvhXDgz78IWc4Utvats4fW,Munch Heimish
7999,verified,rules-yes,unique name matches + same city,Munch Street Food,"1376 Coney Island Avenue, Brooklyn, NY, 11230, USA",New York,United States,US,40.7127281,-74.0060152,ChIJf82kWPFFwokRrtKFcvn5zqw,Munch Street Food,"1376 Coney Island Ave, Brooklyn, NY 11230, USA",40.6240163,-73.9653538,OPERATIONAL,restaurant,sandwich_shop;meal_delivery;food_delivery;family_restaurant;meal_takeaway;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=12452164869489545902&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(718) 521-2626,4.6,664,Monday: 1:00 PM – 1:45 AM | Tuesday: 1:00 PM – 1:45 AM | Wednesday: 1:00 PM – 1:45 AM | Thursday: 1:00 PM – 2:00 AM | Friday: Closed | Saturday: 9:00 PM – 1:00 AM | Sunday: 1:00 PM – 1:45 AM,yes,places/ChIJf82kWPFFwokRrtKFcvn5zqw/photos/AaVGc3lGOC9klsprcN6gCUFoQf3w0WQvQpFcYGrdueNvb3vyq46yrKPUdiaBmYUBpSlXVRNR8EMgY4jG1LvYPKVzDmZqrfm0avsLjrMK5EH9SFwNVueH-5zcvKXqvc7_imH6_33IBseZERb_Cs5nKJvjACocvZDkgyIFuo4OVASsQ-EI7VsZVMWWoFMOJJlzUw6q_QlD13xaK1QresLw-xADJ-ncxwRyPulwDBq4OVvSmIr7ypZZ1Qiv2l8kU7WH3vxt4Zdnu0fvRYumeMsX03h9ZMBxgLC_Bf8HIjaBTA-32ayLkQEVIQgAw1N3zq3oE5gBgH6XTMvfGVLBq765ZiEV1bmiAslBB5iCWlJtdfQBjFAKVGe-KDx9Akhg0pfI9aD41UeWCSPyHOPMwNjnRV-2JsKp-CaJABthpgeQK98xLS-2QVBX9ZICXzkJHLnbpQ,Munch Street Food
8000,verified,rules-yes,unique name matches + same city,My Grill Bar,"1022 Avenue P, Brooklyn, NY 11230, USA",New York,United States,US,40.7127281,-74.0060152,ChIJ2wZTmetEwokRM9SOdRm-aEw,My Grill Bar,"1022 Avenue P, Brooklyn, NY 11230, USA",40.609777,-73.9628271,OPERATIONAL,restaurant,israeli_restaurant;middle_eastern_restaurant;restaurant;point_of_interest;food;establishment,https://maps.google.com/?cid=5505859561016185907&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(718) 975-7272,4.2,720,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: Closed | Saturday: Closed | Sunday: 11:00 AM – 11:00 PM,yes,places/ChIJ2wZTmetEwokRM9SOdRm-aEw/photos/AaVGc3mXe3o7Ds2QNl45xd3KAi8EIc-78z6osvc1YgcFXk1mQPsVCzKzb1zrZUjWAZlx83cyBBgl_8y77WytkPBeckxl1Bijoymx_TwYdBOuq7Rj7uSKUVF57K6cgxLAII94iRYWKR4U1Cpc4rfbUDTs09--FNgdx2DkGK2GubDRj14LjRl1nl2YRus_a-2zAOBGl1kmi-sjpoI0Cv1O_z_GRaA6HrkOtyLljEwDGYJhfBYi_s2ml8WwZdC0FfM2q4orkzVOKjeoYfAl6OcgI3f9LeixQ_rUwQsHmwwsu4UrFKn4tj9FVLn6KtA8DI5Y_iBO-QFU1pZr8b-OTm3ALesjQEBurm1cRPRvwEaTlde7oabfsSc8ya-JFpMAPDVq_yc-GKUpzIBsPegL3K-bZWUsJzEAxnmLyPHcVCO7PhAHSw3tA0rwp0FSbQnapdAQWEbY,My Grill Bar
8001,no_match,llm-no,"LLM דחה (0.85): Different business names (Food vs Dessert) and different types. A is restaurant, B is bakery/food_store. Same address but different operations suggest different businesses at same location or name change. Unlikely to be same kosher restaurant.",My Most Favorite Food,"37-22 13th St Long Island City, NY, 11101, United States",New York,United States,US,40.7127281,-74.0060152,ChIJAZgA_GFYwokRh_u5O7--qd4,My Most Favorite Dessert,"37-22 13th St, Long Island City, NY 11101, USA",40.7586704,-73.9399813,OPERATIONAL,bakery,bakery;food_store;store;point_of_interest;food;establishment,https://maps.google.com/?cid=16044564876034177927&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(212) 580-5130,4.1,491,Monday: Closed | Tuesday: 10:00 AM – 4:00 PM | Wednesday: 10:00 AM – 4:00 PM | Thursday: 9:30 AM – 4:00 PM | Friday: 9:30 AM – 2:00 PM | Saturday: Closed | Sunday: Closed,yes,places/ChIJAZgA_GFYwokRh_u5O7--qd4/photos/AaVGc3l_kTzYF0omR6n_T9qRF0Y-QpLUnNWGKFIb4vQuPG0ANcoHjIi6ALq10vihUY5EGGlfHwH28BtdhrZlB74q2eKpDTQRNP8cmHkBCW7-fnn3af3bNU3-RQq6gHWMjLbgEWTlsO6gYs2zGQqIHwcef2Q1apoZcSHZKTVre250FRNZBCKb10UvyHzLHehP3HeLvpNtkSo52DC8j0zne5biOWr-I6h2Hn12NdL5GCis8G3VES-p_-pPEU4V0qLwx1zOFhRTYgCYQERQgAOvkt8jncIrdTaCo6eiYe54Mg3vUdTq-RpOx517k4jWVsn8ExUhOpui-3rv0TYTTJaYwiM8tNoz6MyLQYH9XP1NwtJw5dbOewEiPos0osnugqo31jKbzBT_ylIhwEkYqHy-Ze476HadQq0fFZU39SwmHI0FosCeqQ,Shaya B.
8002,verified,llm-yes,"LLM אישר (0.98): זהות שם ייחודית (Naim Kosher Pizza), כתובת זהה לחלוטין (3904 15th Ave, Brooklyn, NY 11218), סוג עסק תואם (פיצריה כשרה). ההבדלים במיקום בבסיס הנתונים שלנו לעומת Google היא שגיאה טכנית קלה. כל הפרטים העיקריים תואמים.",Naim Pizza,"3904 15th Avenue  Brooklyn, NY, 11218, United States",New York,United States,US,40.7127281,-74.0060152,ChIJLQ5xmipbwokRbnKvZfcml1Y,Naim Kosher Pizza,"3904 15th Ave, Brooklyn, NY 11218, USA",40.637965,-73.9822591,OPERATIONAL,pizza_restaurant,pizza_restaurant;meal_delivery;food_delivery;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=6239498652749886062&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(718) 438-3569,4.7,224,Monday: 10:00 AM – 8:00 PM | Tuesday: 10:00 AM – 8:00 PM | Wednesday: 10:00 AM – 8:00 PM | Thursday: 10:00 AM – 8:00 PM | Friday: 9:30 AM – 8:00 PM | Saturday: 10:00 AM – 8:00 PM | Sunday: 10:00 AM – 8:00 PM,yes,places/ChIJLQ5xmipbwokRbnKvZfcml1Y/photos/AaVGc3md_8N0eMwo18LG_EU0K3lfqTvWQ2hd3eMMuNEd84UpWgJHsTfIv7tAiJx9tBmMmJHPQUNWB5GxdDcFQWJU46WnslDlcoELHA_OzqmiCRYBlGeajWuRa58ebG5onDXBrbBUNn-44OlDXyGfjPwOfiuyWT506Nn6jgsFrOjMAu8CoVn1ZK1uzTOqHQ9vgicxobtNB6f6zGW4Oe1fDU96gaqaQKetwrcTdnlwgnvrF9mJbcbT35EWaT-TI3wyy08J_J7o0zsA269lZfcwqeO3xcEUF7RdL3tXpUe0TO3AedkK4p8XG40oMHOuX49I0KO7GhTgtaoP9I2PxmhCBfS9IQZgdyAjPQYCwfQckKyTaLs13ojrD5VI4NqyeS6PtPZ0BUYF0h_B6ZrEWCeoktZy4ChfHl5S-y--aQmlpPWFy4KtRqJ2,dina n
8003,verified,llm-yes,"LLM אישר (0.98): Identical unique name (Naomi's Kosher Pizza & Falafel), exact house number match (68-28), matching street (Main St/Main Street), matching zip code (11367), matching city (Flushing), matching state (NY). Minor address formatting differences are standard Google vs database variations. High confidence these are the same location.",Naomi's Kosher Pizza & Falafel,"68-28 Main Street Flushing, NY, 11367, United States",New York,United States,US,40.7127281,-74.0060152,ChIJPQGeFmJgwokRnTmkDXwlsVQ,Naomi's Kosher Pizza & Falafel,"68-28 Main St, Flushing, NY 11367, USA",40.7324548,-73.8251963,OPERATIONAL,restaurant,middle_eastern_restaurant;pizza_restaurant;italian_restaurant;vegan_restaurant;vegetarian_restaurant;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=6102700184798771613&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(718) 520-8754,4.6,767,Monday: 11:00 AM – 9:00 PM | Tuesday: 11:00 AM – 9:00 PM | Wednesday: 11:00 AM – 9:00 PM | Thursday: 11:00 AM – 10:00 PM | Friday: 10:00 AM – 2:00 PM | Saturday: 6:30 – 10:30 PM | Sunday: 11:00 AM – 9:00 PM,yes,places/ChIJPQGeFmJgwokRnTmkDXwlsVQ/photos/AaVGc3nlePSO8xrm4rSW0hvs557iN-5JH84DYDQk2j7GH-V9Abb2JaXtOT6v5O7L2XlHCwWAA9yiJXblgzdhCGcrOaevfj4OCwQzJTmd0elGhqUTPtfpiUM58GNfM9VoJ-GHKTsMJ5Ul-hnNpAU-6TT45ONvj89W886buvZacvP4hfzJQ3AfaSER0asjuF-ZaQkHTH-mXrXWDdf-19eqb1epUwKMr_DVgdR6XVqYlB_kEsEISZOeAZRZjtosK5kcY7I07z4fqLhPR5XUfVIisKDSOhPSINdEp0f1LQu7gMDGw7CfDjaVzHfLDrtiXxRuFyr0o0qfuyxLBfSQFMIdMXYtWUbfaQ3YAOiYkTUXUrIrK_IvHFd4WMUgb2p7BlnxEy1HBEX5AIOFXycblGgovAurCUFwIkasCaEtbxBBnloj20Cxd79k,shalom marton
8004,verified,rules-yes,unique name matches + same city,NBA Glatt Market,"185-02 Union Tpke, Fresh Meadows, NY 11366, USA",New York,United States,US,40.7127281,-74.0060152,ChIJ5fub8-JhwokRUlhWPyzwh4w,Nba Glatt Market,"185-02 Union Tpke, Flushing, NY 11366, USA",40.728238,-73.783198,OPERATIONAL,grocery_store,butcher_shop;supermarket;manufacturer;grocery_store;food_store;store;food;point_of_interest;service;establishment,https://maps.google.com/?cid=10126326359997700178&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(347) 644-5959,4.6,41,Monday: 8:00 AM – 7:00 PM | Tuesday: 8:00 AM – 7:00 PM | Wednesday: 8:00 AM – 7:00 PM | Thursday: 8:00 AM – 7:00 PM | Friday: 8:00 AM – 4:00 PM | Saturday: Closed | Sunday: 8:00 AM – 7:00 PM,yes,places/ChIJ5fub8-JhwokRUlhWPyzwh4w/photos/AaVGc3n3q99XMXoBqEt3xDHnr8DdMGe-ziI6YiqHcjG-agauhx9ko6e9pd9kfDiBF3eKbAzTce6UHkVz8J363oCfw9vLOQ45PHFguNAOhc6BrmbJ3zrcMCGFXlVDeCrL1lRYEsk7YoP9j8AXCduWv0yT5KqInWwzlIgljiTlXVGb2E1Lzq2GHgiec0Lnb9WsypjRAOQHaqYsskUW0YTW4O4wzbBbcXiRo33AnvQNVvzscAnZOWJsgLevw1A2iayfD15BtM548GGiQM_9nF9DCfBNihxs1LXUOVOVPZvNiDrKs4js26TRcA_FynURUORx6BRjZD4qQLL4PcrtNJ1j0gymngAXc8crkMgeZE7Hoty28PZFX8hFMmbLVinamFts4qFdm-TFEumiSdHZumQ86Tqu7bdHAZAihRIiaZyyVgujeBgIsKE,Rosie Abrams
8005,no_match,llm-no,"LLM דחה (0.85): Different business names (Neighbors Cafe vs Happy Neighbors) at same address. While address/coordinates match exactly, the names are distinctly different - not a translation/transliteration variant. Likely different businesses at same location or a rebranding where Google data is outdated.",Neighbors Cafe,"1878 E 4th St,  Brooklyn, NY , 11223, United States",New York,United States,US,40.7127281,-74.0060152,ChIJbUAwEkBFwokRQBeyabGypXw,Happy Neighbors,"1878 E 4th St, Brooklyn, NY 11223, USA",40.6048535,-73.9693088,OPERATIONAL,cafe,cafe;food;point_of_interest;establishment,https://maps.google.com/?cid=8981781506912556864&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(516) 619-1823,4.7,21,Monday: 9:00 AM – 5:00 PM | Tuesday: 9:00 AM – 5:00 PM | Wednesday: 9:00 AM – 5:00 PM | Thursday: 9:00 AM – 5:00 PM | Friday: 9:00 AM – 5:00 PM | Saturday: Closed | Sunday: 9:00 AM – 5:00 PM,yes,places/ChIJbUAwEkBFwokRQBeyabGypXw/photos/AaVGc3n9uEjlShZS_bYMRSe95MzCum8xZLHnaMZXgjuWGPv4n4Y7sa3Pjha1xmkTwCoWgf1ESb_Pj9ySZah8x50vNvt7ZVGpXpPDV23oIVAcTO5ZbR6vRtnsRPs5_AbWrq841j3cfUlFH5JdDxjb8ZcoAPmgMWbghv1r5I5KgzTtg-4CP1ucm6euUV36O0HcnYtorIa8fbhdyW8haTsrPAuhOWjaoPJLG3yNh6rmYwvtzzgl5JLPH78n8CI5g9Pq0sCk2JfSF1jApSPRzfd899B8YxtDF9LoSJPnZbqJb7NQBLWw1erRwdxpRD60JLqZQZe-oOSfBLODp-wXUOqXTlwxvwIG-TsH83aKL_Fhu3-DcaNDXNtMC83vLf0DOhVGdnOktQG9RoPfFf0_hgu3gcoLN3ry2cspsGioNY7qrauXo3BfrEV0Nf5NmjjvI06g0RFJ,Neighbors
8006,verified,rules-yes,unique name matches + same city,Next Stop Vegan,"88 Livingston St, Brooklyn, NY, 11201, USA",New York,United States,US,40.7127281,-74.0060152,ChIJtxeOqXdbwokRa1M5fa8HJXE,NSV Kitchen by Next Stop Vegan,"88 Livingston St, Brooklyn, NY 11201, USA",40.6912119,-73.99070689999999,OPERATIONAL,vegan_restaurant,vegan_restaurant;vegetarian_restaurant;restaurant;point_of_interest;food;establishment,https://maps.google.com/?cid=8152931150725731179&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(917) 966-6066,4.7,1150,Monday: Closed | Tuesday: 11:00 AM – 9:00 PM | Wednesday: 11:00 AM – 9:00 PM | Thursday: 11:00 AM – 9:00 PM | Friday: 11:00 AM – 11:00 PM | Saturday: 11:00 AM – 11:00 PM | Sunday: 11:00 AM – 10:00 PM,yes,places/ChIJtxeOqXdbwokRa1M5fa8HJXE/photos/AaVGc3l2UlHBodbGQv2dY8BxzZJfNbQAAxCJsgG7KAlWOAQ3cD8GJTbM1sglM5rZ18GHc9aN9D4hN7JW3LN0HWAEVlegjJuyQoWz7-lGl0hbqYssJlkYi_z8w7rTNssk2sjNvbE5zcxIXcIdtADMDaTJf4wJHHxr8GUC_glxqbFo8d5DKANGtRJCjROfzz4ThSBljcK6wCp68ghLwX12grErSf5KP6MCY9dgNTk-NH1PdUn10MUBGZowupAsacl7Kxi9379gxzgKsz0ZDRagoPP1KDK9Ez4CvcsmBqPwkUzaVcCPX-CM1ZcsBRO8jDbHlTGlW9ADRUW4U-8LyjykK6fin6SfYHQsgb6SkFklfocJxa5F5D_7S-n81YRGkV9mXKvq3ZpXeOQu06WL3GHOd3-RWfWXrXqCKa3IbU-t5MQ0OhDVyI7pUDx2zok78sprbCmK,NSV Kitchen by Next Stop Vegan
8007,verified,rules-yes,unique name matches + same city,Noi Due Gelato,"489 Columbus Ave, New York, NY, 10024, USA",New York,United States,US,40.7127281,-74.0060152,ChIJe_7zI5RZwokRO9DEK6X_KXk,Noi Due Gelato,"489 Columbus Ave, New York, NY 10024, USA",40.7847644,-73.9730625,OPERATIONAL,ice_cream_shop,ice_cream_shop;dessert_shop;confectionery;food_store;store;food;point_of_interest;establishment,https://maps.google.com/?cid=8730790437503422523&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(212) 712-2222,4.7,192,Monday: 12:00 – 11:00 PM | Tuesday: 12:00 – 11:00 PM | Wednesday: 12:00 – 11:00 PM | Thursday: 12:00 – 11:00 PM | Friday: Closed | Saturday: Closed | Sunday: 12:00 – 11:00 PM,yes,places/ChIJe_7zI5RZwokRO9DEK6X_KXk/photos/AaVGc3lthK5JTqhWhGGfIIex_Fd-g_laf49IBfD1h0wD-hfSgAl_KP8qI59hkvjV93bDTV3oOHz8axtaf-e_xrkxPk8-wb5K6JyFMhQD_PITsuqakfvG19lELiTRms5IDRwbF21LvZu5-16nJx8klKaB1Dh8joXknfkhRXuHx8ZE3oSHPBUlMM0FMaluOWcQJkdqBisNw-nM8QryanXXFXoXe1HTnEymMhiTbB5hMIBgCzh6c7zbw5IdghnYpumpul3A9ea0ipSmrb6puKzvNhayVzhG60Qz0swxT2h5RXV2yRvOPHMHgBK3lTMI8o6tOUFxJu5htM2jcDv-g18aZshCWRcpdnrMXHEODwbjJxWH6O9yM0csTP1lLv2bp-Scpu0PI_v5FhKJVR6PgiyxpguLBi1rJb19JqsgDyLZyucQX5m-6A,Noi Due Gelato
